"kmer.id" "j.counts" "genome" "sc3" "dif" "per" "esp_array"
"7602" "497_1" 1 3 1 2 0.333333333333333 1.66666666666667
"7603" "4970_2" 2 1441 820 621 0.569049271339348 377.166666666667
"7604" "4971_2" 2 294 155 139 0.527210884353742 75.1666666666667
"7605" "4972_3" 3 39 39 0 1 9
"7606" "4973_2" 2 58 58 0 1 19.6666666666667
"7607" "4974_2" 2 85 61 24 0.717647058823529 24.6666666666667
"7608" "4975_5" 5 9 7 2 0.777777777777778 1.4
"7609" "4976_1" 1 1 1 0 1 1
"7610" "4977_1" 1 1 1 0 1 1
"7611" "4978_2" 2 711 481 230 0.676511954992968 199
"7612" "4979_4" 4 1802 783 1019 0.434517203107658 215.75
"7613" "498_2" 2 940 587 353 0.624468085106383 254.833333333333
"7614" "4980_1" 1 68 68 0 1 45.6666666666667
"7615" "4981_1" 1 1 1 0 1 1
"7616" "4982_2" 2 930 566 364 0.608602150537634 249.666666666667
"7617" "4983_1" 1 1 1 0 1 1
"7618" "4984_1" 1 232 109 123 0.469827586206897 114
"7619" "4986_2" 2 898 537 361 0.597995545657016 239.5
"7620" "4987_2" 2 559 339 220 0.606440071556351 150
"7621" "4988_1" 1 2 2 0 1 1.66666666666667
"7622" "4989_84" 84 102 94 8 0.92156862745098 1.11111111111111
"7623" "499_1" 1 1 1 0 1 1
"7624" "4990_62" 62 81 66 15 0.814814814814815 1.12365591397849
"7625" "4991_68" 68 70 70 0 1 1.01960784313725
"7626" "4992_2" 2 295 109 186 0.369491525423729 67.6666666666667
"7627" "4993_1" 1 243 162 81 0.666666666666667 135.333333333333
"7628" "4994_3" 3 3 3 0 1 1
"7629" "4995_2" 2 79 79 0 1 26.6666666666667
"7630" "4996_5" 5 16 16 0 1 2.46666666666667
"7631" "4997_2" 2 2 2 0 1 1
"7632" "4998_1" 1 77 77 0 1 51.6666666666667
"7633" "4999_82" 82 84 84 0 1 1.01626016260163
"7634" "5_1" 1 237 231 6 0.974683544303797 156.333333333333
"7635" "50_4" 4 5 5 0 1 1.16666666666667
"7636" "500_2" 2 266 124 142 0.466165413533835 65.3333333333333
"7637" "5000_3" 3 4 4 0 1 1.22222222222222
"7638" "5001_2" 2 165 84 81 0.509090909090909 41.8333333333333
"7639" "5002_2" 2 1032 590 442 0.571705426356589 270.666666666667
"7640" "5003_2" 2 947 577 370 0.609292502639916 254.333333333333
"7641" "5004_3" 3 3 3 0 1 1
"7642" "5005_2" 2 1535 865 670 0.563517915309446 400.333333333333
"7643" "5006_2" 2 834 492 342 0.589928057553957 221.333333333333
"7644" "5008_4" 4 499 147 352 0.294589178356713 54.1666666666667
"7645" "5009_2" 2 84 33 51 0.392857142857143 19.8333333333333
"7646" "501_3" 3 4 4 0 1 1.22222222222222
"7647" "5010_1" 1 1 1 0 1 1
"7648" "5011_1" 1 54 54 0 1 36.3333333333333
"7649" "5012_1" 1 1 1 0 1 1
"7650" "5013_2" 2 14 7 7 0.5 3.83333333333333
"7651" "5014_4" 4 3298 1653 1645 0.501212856276531 412.916666666667
"7652" "5015_2" 2 1312 714 598 0.544207317073171 338
"7653" "5016_81" 81 121 93 28 0.768595041322314 1.21399176954733
"7654" "5017_2" 2 17 10 7 0.588235294117647 4.83333333333333
"7655" "5018_1" 1 1 1 0 1 1
"7656" "5019_3" 3 3 3 0 1 1
"7657" "502_2" 2 174 71 103 0.408045977011494 41.1666666666667
"7658" "5020_2" 2 1363 755 608 0.553925165077036 353.333333333333
"7659" "5021_1" 1 1 1 0 1 1
"7660" "5022_1" 1 3 3 0 1 2.33333333333333
"7661" "5023_2" 2 1466 816 650 0.556616643929059 380.666666666667
"7662" "5024_1" 1 2 1 1 0.5 1.33333333333333
"7663" "5025_2" 2 306 150 156 0.490196078431373 76.3333333333333
"7664" "5026_1" 1 1 1 0 1 1
"7665" "5028_1" 1 1 1 0 1 1
"7666" "5029_1" 1 1 1 0 1 1
"7667" "503_1" 1 118 113 5 0.957627118644068 77.3333333333333
"7668" "5030_2" 2 203 97 106 0.477832512315271 50.3333333333333
"7669" "5031_2" 2 906 536 370 0.591611479028698 240.666666666667
"7670" "5032_2" 2 359 158 201 0.440111420612813 86.5
"7671" "5034_2" 2 35 15 20 0.428571428571429 8.66666666666667
"7672" "5035_1" 1 52 52 0 1 35
"7673" "5036_2" 2 1368 745 623 0.544590643274854 352.5
"7674" "5037_2" 2 371 197 174 0.53099730458221 95
"7675" "5038_2" 2 201 99 102 0.492537313432836 50.3333333333333
"7676" "5039_1" 1 1 1 0 1 1
"7677" "504_1" 1 1 1 0 1 1
"7678" "5040_2" 2 1184 569 615 0.480574324324324 292.5
"7679" "5041_1" 1 1 1 0 1 1
"7680" "5042_1" 1 1 1 0 1 1
"7681" "5043_2" 2 984 618 366 0.628048780487805 267.333333333333
"7682" "5044_4" 4 177 67 110 0.378531073446328 20.6666666666667
"7683" "5045_2" 2 2 2 0 1 1
"7684" "5046_1" 1 152 57 95 0.375 70
"7685" "5047_1" 1 1 1 0 1 1
"7686" "5048_5" 5 5 5 0 1 1
"7687" "5049_1" 1 608 373 235 0.613486842105263 327.333333333333
"7688" "505_1" 1 1 1 0 1 1
"7689" "5050_1" 1 1 1 0 1 1
"7690" "5051_1" 1 67 67 0 1 45
"7691" "5052_18" 18 18 18 0 1 1
"7692" "5053_1" 1 1 1 0 1 1
"7693" "5054_2" 2 1127 659 468 0.584738243123336 298
"7694" "5056_2" 2 690 398 292 0.576811594202899 181.666666666667
"7695" "5057_2" 2 2 2 0 1 1
"7696" "5058_1" 1 1 1 0 1 1
"7697" "5059_1" 1 77 77 0 1 51.6666666666667
"7698" "506_1" 1 263 235 28 0.893536121673004 166.333333333333
"7699" "5060_2" 2 1228 703 525 0.572475570032573 322.166666666667
"7700" "5061_2" 2 57 57 0 1 19.3333333333333
"7701" "5062_2" 2 622 347 275 0.557877813504823 161.833333333333
"7702" "5063_1" 1 1 1 0 1 1
"7703" "5064_3" 3 61 61 0 1 13.8888888888889
"7704" "5065_2" 2 72 71 1 0.986111111111111 24.1666666666667
"7705" "5066_2" 2 901 555 346 0.615982241953385 243
"7706" "5067_1" 1 1 1 0 1 1
"7707" "5068_68" 68 75 73 2 0.973333333333333 1.05882352941176
"7708" "5069_1" 1 1 1 0 1 1
"7709" "507_1" 1 1 1 0 1 1
"7710" "5070_2" 2 78 78 0 1 26.3333333333333
"7711" "5071_1" 1 2 1 1 0.5 1.33333333333333
"7712" "5072_2" 2 794 492 302 0.619647355163728 214.666666666667
"7713" "5073_1" 1 1 1 0 1 1
"7714" "5074_2" 2 844 501 343 0.593601895734597 224.5
"7715" "5075_6" 6 54 54 0 1 6.33333333333333
"7716" "5076_2" 2 1182 586 596 0.495769881556684 295
"7717" "5077_2" 2 4 4 0 1 1.66666666666667
"7718" "5078_2" 2 584 222 362 0.38013698630137 134.666666666667
"7719" "5079_1" 1 1 1 0 1 1
"7720" "508_2" 2 872 531 341 0.60894495412844 234.166666666667
"7721" "5080_1" 1 1 1 0 1 1
"7722" "5081_76" 76 78 78 0 1 1.01754385964912
"7723" "5082_3" 3 274 164 110 0.598540145985402 49
"7724" "5083_2" 2 2 2 0 1 1
"7725" "5084_2" 2 2 2 0 1 1
"7726" "5085_1" 1 1 1 0 1 1
"7727" "5086_2" 2 882 497 385 0.563492063492063 230.166666666667
"7728" "5087_2" 2 924 543 381 0.587662337662338 244.833333333333
"7729" "5089_2" 2 875 504 371 0.576 230.166666666667
"7730" "509_4" 4 19 19 0 1 3.5
"7731" "5090_2" 2 833 497 336 0.596638655462185 222
"7732" "5091_2" 2 660 402 258 0.609090909090909 177.333333333333
"7733" "5092_2" 2 942 539 403 0.572186836518047 247.166666666667
"7734" "5093_3" 3 3 3 0 1 1
"7735" "5094_2" 2 1381 744 637 0.538740043446778 354.5
"7736" "5095_1" 1 240 158 82 0.658333333333333 133
"7737" "5096_21" 21 21 21 0 1 1
"7738" "5097_3" 3 3 3 0 1 1
"7739" "5098_3" 3 3 3 0 1 1
"7740" "5099_1" 1 2 2 0 1 1.66666666666667
"7741" "51_2" 2 2 2 0 1 1
"7742" "510_35" 35 87 73 14 0.839080459770115 1.85714285714286
"7743" "5100_2" 2 1190 628 562 0.527731092436975 303.333333333333
"7744" "5101_2" 2 878 522 356 0.594533029612756 233.666666666667
"7745" "5102_2" 2 1515 826 689 0.545214521452145 390.5
"7746" "5103_2" 2 2 2 0 1 1
"7747" "5104_2" 2 2 2 0 1 1
"7748" "5105_8" 8 8 8 0 1 1
"7749" "5106_2" 2 687 385 302 0.560407569141194 179
"7750" "5107_2" 2 1423 785 638 0.551651440618412 368.333333333333
"7751" "5108_2" 2 922 560 362 0.607375271149675 247.333333333333
"7752" "5109_2" 2 348 178 170 0.511494252873563 88
"7753" "511_1" 1 3 2 1 0.666666666666667 2
"7754" "5110_1" 1 1 1 0 1 1
"7755" "5111_76" 76 77 77 0 1 1.00877192982456
"7756" "5112_2" 2 1471 770 701 0.523453433038749 373.833333333333
"7757" "5114_1" 1 7 3 4 0.428571428571429 3.66666666666667
"7758" "5115_67" 67 67 67 0 1 1
"7759" "5116_1" 1 1 1 0 1 1
"7760" "5117_2" 2 1445 764 681 0.528719723183391 368.5
"7761" "5118_2" 2 437 152 285 0.347826086956522 98.5
"7762" "5119_77" 77 78 78 0 1 1.00865800865801
"7763" "512_2" 2 158 102 56 0.645569620253165 43.6666666666667
"7764" "5120_72" 72 79 79 0 1 1.06481481481481
"7765" "5121_2" 2 135 53 82 0.392592592592593 31.6666666666667
"7766" "5122_1" 1 85 84 1 0.988235294117647 56.6666666666667
"7767" "5123_3" 3 3 3 0 1 1
"7768" "5124_1" 1 1 1 0 1 1
"7769" "5125_1" 1 1 1 0 1 1
"7770" "5126_1" 1 2 2 0 1 1.66666666666667
"7771" "5127_1" 1 1 1 0 1 1
"7772" "5128_2" 2 2 2 0 1 1
"7773" "5129_2" 2 790 480 310 0.607594936708861 212
"7774" "513_1" 1 502 246 256 0.49003984063745 249.666666666667
"7775" "5130_2" 2 943 573 370 0.60763520678685 253
"7776" "5131_3" 3 3 3 0 1 1
"7777" "5132_2" 2 432 193 239 0.446759259259259 104.5
"7778" "5133_1" 1 1 1 0 1 1
"7779" "5134_2" 2 1736 835 901 0.480990783410138 428.833333333333
"7780" "5135_1" 1 1 1 0 1 1
"7781" "5136_79" 79 407 207 200 0.508599508599509 2.92405063291139
"7782" "5138_3" 3 15 5 10 0.333333333333333 2.55555555555556
"7783" "5139_2" 2 1236 722 514 0.584142394822006 326.666666666667
"7784" "514_3" 3 3 3 0 1 1
"7785" "5140_4" 4 958 372 586 0.388308977035491 111.166666666667
"7786" "5141_1" 1 55 55 0 1 37
"7787" "5142_1" 1 1 1 0 1 1
"7788" "5143_2" 2 50 26 24 0.52 13
"7789" "5144_2" 2 967 435 532 0.449844881075491 234
"7790" "5145_3" 3 4 4 0 1 1.22222222222222
"7791" "5146_2" 2 807 259 548 0.32094175960347 178
"7792" "5147_1" 1 1 1 0 1 1
"7793" "5148_1" 1 1 1 0 1 1
"7794" "5149_4" 4 663 226 437 0.340874811463047 74.4166666666667
"7795" "515_1" 1 55 20 35 0.363636363636364 25.3333333333333
"7796" "5150_2" 2 327 139 188 0.425076452599388 78
"7797" "5151_1" 1 81 81 0 1 54.3333333333333
"7798" "5152_2" 2 4 4 0 1 1.66666666666667
"7799" "5153_1" 1 1 1 0 1 1
"7800" "5154_2" 2 1644 925 719 0.562652068126521 428.5
"7801" "5155_2" 2 1240 644 596 0.519354838709677 314.333333333333
"7802" "5156_1" 1 836 497 339 0.594497607655502 444.666666666667
"7803" "5157_2" 2 1244 681 563 0.547427652733119 321.166666666667
"7804" "5158_2" 2 118 43 75 0.364406779661017 27.1666666666667
"7805" "5159_1" 1 6 6 0 1 4.33333333333333
"7806" "516_1" 1 3 3 0 1 2.33333333333333
"7807" "5160_2" 2 922 555 367 0.601952277657267 246.5
"7808" "5161_1" 1 1 1 0 1 1
"7809" "5163_5" 5 6 6 0 1 1.13333333333333
"7810" "5164_3" 3 81 81 0 1 18.3333333333333
"7811" "5165_2" 2 132 65 67 0.492424242424242 33.1666666666667
"7812" "5166_2" 2 910 548 362 0.602197802197802 243.333333333333
"7813" "5167_1" 1 2 2 0 1 1.66666666666667
"7814" "5168_2" 2 272 118 154 0.433823529411765 65.3333333333333
"7815" "5169_2" 2 736 405 331 0.550271739130435 190.5
"7816" "517_77" 77 77 77 0 1 1
"7817" "5170_3" 3 3 3 0 1 1
"7818" "5171_1" 1 2 1 1 0.5 1.33333333333333
"7819" "5172_1" 1 1 1 0 1 1
"7820" "5173_1" 1 2 2 0 1 1.66666666666667
"7821" "5174_2" 2 1540 845 695 0.548701298701299 397.833333333333
"7822" "5175_3" 3 78 74 4 0.948717948717949 17.2222222222222
"7823" "5176_2" 2 691 389 302 0.562952243125905 180.333333333333
"7824" "5177_1" 1 1 1 0 1 1
"7825" "5178_2" 2 324 146 178 0.450617283950617 78.6666666666667
"7826" "5179_2" 2 924 550 374 0.595238095238095 246
"7827" "518_2" 2 2 2 0 1 1
"7828" "5180_2" 2 842 471 371 0.55938242280285 219.166666666667
"7829" "5181_1" 1 1 1 0 1 1
"7830" "5182_1" 1 1520 850 670 0.559210526315789 790.333333333333
"7831" "5183_2" 2 1505 837 668 0.556146179401993 390.666666666667
"7832" "5184_34" 34 34 34 0 1 1
"7833" "5187_1" 1 1 1 0 1 1
"7834" "5188_4" 4 766 280 486 0.365535248041775 87.5
"7835" "5189_2" 2 654 414 240 0.63302752293578 178.333333333333
"7836" "519_2" 2 765 452 313 0.590849673202614 203.166666666667
"7837" "5190_21" 21 25 25 0 1 1.12698412698413
"7838" "5191_1" 1 38 29 9 0.763157894736842 22.6666666666667
"7839" "5192_2" 2 1209 644 565 0.532671629445823 309.166666666667
"7840" "5193_1" 1 1 1 0 1 1
"7841" "5194_1" 1 1 1 0 1 1
"7842" "5196_2" 2 1102 603 499 0.547186932849365 284.5
"7843" "5197_4" 4 5 5 0 1 1.16666666666667
"7844" "5198_2" 2 673 378 295 0.561664190193165 175.5
"7845" "5199_80" 80 82 82 0 1 1.01666666666667
"7846" "52_1" 1 203 100 103 0.492610837438424 101.333333333333
"7847" "520_1" 1 1 1 0 1 1
"7848" "5200_2" 2 2 2 0 1 1
"7849" "5201_2" 2 113 44 69 0.389380530973451 26.5
"7850" "5202_2" 2 1105 680 425 0.615384615384615 297.833333333333
"7851" "5203_2" 2 122 59 63 0.483606557377049 30.5
"7852" "5204_2" 2 4 3 1 0.75 1.5
"7853" "5206_1" 1 1 1 0 1 1
"7854" "5207_1" 1 1 1 0 1 1
"7855" "5208_2" 2 675 461 214 0.682962962962963 189.666666666667
"7856" "5209_2" 2 2 2 0 1 1
"7857" "5210_1" 1 1 1 0 1 1
"7858" "5211_1" 1 1 1 0 1 1
"7859" "5212_1" 1 2 2 0 1 1.66666666666667
"7860" "5213_2" 2 925 536 389 0.579459459459459 243.833333333333
"7861" "5214_2" 2 309 130 179 0.420711974110032 73.5
"7862" "5215_1" 1 864 503 361 0.582175925925926 456
"7863" "5216_1" 1 267 188 79 0.704119850187266 152
"7864" "5218_2" 2 862 517 345 0.599767981438515 230.166666666667
"7865" "5219_2" 2 67 22 45 0.328358208955224 15.1666666666667
"7866" "522_1" 1 1 1 0 1 1
"7867" "5221_1" 1 145 71 74 0.489655172413793 72.3333333333333
"7868" "5222_1" 1 1 1 0 1 1
"7869" "5223_3" 3 3 3 0 1 1
"7870" "5224_1" 1 231 143 88 0.619047619047619 125
"7871" "5225_66" 66 70 70 0 1 1.04040404040404
"7872" "5226_1" 1 1 1 0 1 1
"7873" "5227_1" 1 1 1 0 1 1
"7874" "5228_5" 5 81 81 0 1 11.1333333333333
"7875" "5229_1" 1 5 1 4 0.2 2.33333333333333
"7876" "523_1" 1 2 2 0 1 1.66666666666667
"7877" "5230_1" 1 1 1 0 1 1
"7878" "5231_1" 1 1 1 0 1 1
"7879" "5232_1" 1 1 1 0 1 1
"7880" "5233_2" 2 938 582 356 0.62046908315565 253.666666666667
"7881" "5234_2" 2 2 2 0 1 1
"7882" "5235_1" 1 1 1 0 1 1
"7883" "5236_2" 2 3 2 1 0.666666666666667 1.16666666666667
"7884" "5237_1" 1 1 1 0 1 1
"7885" "5238_1" 1 1 1 0 1 1
"7886" "5240_1" 1 100 92 8 0.92 64.3333333333333
"7887" "5241_1" 1 1 1 0 1 1
"7888" "5242_50" 50 70 70 0 1 1.26666666666667
"7889" "5243_35" 35 338 137 201 0.405325443786982 4.85714285714286
"7890" "5244_2" 2 567 330 237 0.582010582010582 149.833333333333
"7891" "5245_5" 5 82 80 2 0.975609756097561 11.1333333333333
"7892" "5247_2" 2 22 16 6 0.727272727272727 6.66666666666667
"7893" "5248_2" 2 694 369 325 0.531700288184438 177.5
"7894" "5249_1" 1 1 1 0 1 1
"7895" "525_1" 1 96 82 14 0.854166666666667 59.6666666666667
"7896" "5250_2" 2 677 256 421 0.378138847858198 155.833333333333
"7897" "5251_1" 1 2 2 0 1 1.66666666666667
"7898" "5252_2" 2 2 2 0 1 1
"7899" "5253_1" 1 1 1 0 1 1
"7900" "5254_1" 1 1 1 0 1 1
"7901" "5255_2" 2 936 557 379 0.59508547008547 249.166666666667
"7902" "5256_1" 1 787 461 326 0.58576874205845 416.333333333333
"7903" "5257_2" 2 2 2 0 1 1
"7904" "5258_1" 1 1 1 0 1 1
"7905" "5259_1" 1 1 1 0 1 1
"7906" "526_2" 2 1422 769 653 0.540787623066104 365.5
"7907" "5260_2" 2 1216 677 539 0.556743421052632 315.833333333333
"7908" "5262_1" 1 18 18 0 1 12.3333333333333
"7909" "5263_3" 3 3 3 0 1 1
"7910" "5264_2" 2 554 318 236 0.574007220216607 145.666666666667
"7911" "5265_2" 2 134 66 68 0.492537313432836 33.6666666666667
"7912" "5266_68" 68 68 68 0 1 1
"7913" "5267_1" 1 1 1 0 1 1
"7914" "5268_7" 7 7 7 0 1 1
"7915" "5269_2" 2 845 526 319 0.622485207100592 228.833333333333
"7916" "527_2" 2 795 469 326 0.589937106918239 211
"7917" "5270_1" 1 68 68 0 1 45.6666666666667
"7918" "5271_1" 1 93 82 11 0.881720430107527 58.6666666666667
"7919" "5272_2" 2 317 136 181 0.429022082018927 75.8333333333333
"7920" "5273_4" 4 2213 1010 1203 0.456394035246272 268.916666666667
"7921" "5274_4" 4 2247 1055 1192 0.469514908767245 275.5
"7922" "5275_2" 2 769 440 329 0.572171651495449 201.833333333333
"7923" "5276_1" 1 228 152 76 0.666666666666667 127
"7924" "5277_2" 2 295 95 200 0.322033898305085 65.3333333333333
"7925" "5278_2" 2 772 450 322 0.582901554404145 204
"7926" "5279_1" 1 200 131 69 0.655 110.666666666667
"7927" "528_3" 3 3 3 0 1 1
"7928" "5281_51" 51 77 76 1 0.987012987012987 1.33333333333333
"7929" "5282_2" 2 357 233 124 0.65266106442577 98.6666666666667
"7930" "5283_1" 1 21 16 5 0.761904761904762 12.6666666666667
"7931" "5284_2" 2 893 533 360 0.596864501679731 238
"7932" "5285_1" 1 2 2 0 1 1.66666666666667
"7933" "5286_1" 1 1 1 0 1 1
"7934" "5287_38" 38 74 73 1 0.986486486486487 1.62280701754386
"7935" "5288_2" 2 849 491 358 0.578327444051826 223.666666666667
"7936" "5289_1" 1 1 1 0 1 1
"7937" "529_2" 2 20 15 5 0.75 6.16666666666667
"7938" "5290_2" 2 1026 529 497 0.515594541910331 259.5
"7939" "5291_1" 1 1 1 0 1 1
"7940" "5292_2" 2 841 502 339 0.596908442330559 224.166666666667
"7941" "5293_1" 1 1 1 0 1 1
"7942" "5294_1" 1 4 4 0 1 3
"7943" "5295_1" 1 1 1 0 1 1
"7944" "5296_1" 1 1 1 0 1 1
"7945" "5297_2" 2 843 502 341 0.595492289442467 224.5
"7946" "5298_2" 2 919 563 356 0.612622415669206 247.333333333333
"7947" "5299_1" 1 1 1 0 1 1
"7948" "53_1" 1 98 59 39 0.602040816326531 52.6666666666667
"7949" "530_2" 2 527 222 305 0.421252371916509 125.166666666667
"7950" "5300_1" 1 1 1 0 1 1
"7951" "5301_2" 2 1346 697 649 0.517830609212481 340.833333333333
"7952" "5302_2" 2 805 490 315 0.608695652173913 216.166666666667
"7953" "5303_1" 1 3 3 0 1 2.33333333333333
"7954" "5304_2" 2 918 568 350 0.618736383442266 248
"7955" "5305_1" 1 1 1 0 1 1
"7956" "5306_1" 1 384 202 182 0.526041666666667 195.666666666667
"7957" "5307_2" 2 1100 524 576 0.476363636363636 271
"7958" "5308_1" 1 2 2 0 1 1.66666666666667
"7959" "5309_2" 2 851 527 324 0.619271445358402 230
"7960" "531_1" 1 1 1 0 1 1
"7961" "5310_2" 2 207 99 108 0.478260869565217 51.3333333333333
"7962" "5311_2" 2 4 4 0 1 1.66666666666667
"7963" "5312_1" 1 1 1 0 1 1
"7964" "5313_2" 2 2 2 0 1 1
"7965" "5314_2" 2 83 83 0 1 28
"7966" "5315_2" 2 2 2 0 1 1
"7967" "5316_1" 1 1 1 0 1 1
"7968" "5317_4" 4 21 11 10 0.523809523809524 3
"7969" "5318_2" 2 131 51 80 0.389312977099237 30.6666666666667
"7970" "5319_2" 2 685 402 283 0.586861313868613 181.5
"7971" "532_1" 1 2 2 0 1 1.66666666666667
"7972" "5320_3" 3 69 69 0 1 15.6666666666667
"7973" "5321_1" 1 3 3 0 1 2.33333333333333
"7974" "5322_2" 2 871 510 361 0.585533869115959 230.5
"7975" "5323_1" 1 1 1 0 1 1
"7976" "5324_2" 2 750 463 287 0.617333333333333 202.5
"7977" "5325_2" 2 20 19 1 0.95 6.83333333333333
"7978" "5326_2" 2 208 48 160 0.230769230769231 43
"7979" "5327_1" 1 2 2 0 1 1.66666666666667
"7980" "5328_3" 3 3 3 0 1 1
"7981" "533_2" 2 811 487 324 0.600493218249075 216.666666666667
"7982" "5330_2" 2 1560 883 677 0.566025641025641 407.5
"7983" "5331_3" 3 4 4 0 1 1.22222222222222
"7984" "5332_1" 1 1482 816 666 0.550607287449393 766.333333333333
"7985" "5333_1" 1 1 1 0 1 1
"7986" "5334_2" 2 558 319 239 0.57168458781362 146.5
"7987" "5335_1" 1 1 1 0 1 1
"7988" "5338_2" 2 5 4 1 0.8 1.83333333333333
"7989" "5339_74" 74 85 84 1 0.988235294117647 1.09459459459459
"7990" "534_1" 1 139 71 68 0.510791366906475 70.3333333333333
"7991" "5340_1" 1 1 1 0 1 1
"7992" "5341_2" 2 117 35 82 0.299145299145299 25.6666666666667
"7993" "5342_2" 2 1261 706 555 0.559873116574148 328.166666666667
"7994" "5343_2" 2 589 385 204 0.65365025466893 162.666666666667
"7995" "5344_1" 1 1 1 0 1 1
"7996" "5345_79" 79 80 80 0 1 1.0084388185654
"7997" "5346_2" 2 248 133 115 0.536290322580645 63.8333333333333
"7998" "5347_2" 2 1235 695 540 0.562753036437247 322
"7999" "5348_1" 1 1 1 0 1 1
"8000" "5349_2" 2 2 2 0 1 1
"8001" "535_2" 2 161 54 107 0.335403726708075 36.1666666666667
"8002" "5350_3" 3 3 3 0 1 1
"8003" "5351_3" 3 3 3 0 1 1
"8004" "5352_4" 4 1014 463 551 0.456607495069034 123.416666666667
"8005" "5353_1" 1 1 1 0 1 1
"8006" "5354_2" 2 1214 689 525 0.567545304777595 317.5
"8007" "5355_2" 2 1430 826 604 0.577622377622378 376.333333333333
"8008" "5356_2" 2 663 369 294 0.556561085972851 172.333333333333
"8009" "5357_2" 2 341 145 196 0.425219941348974 81.3333333333333
"8010" "5358_1" 1 215 138 77 0.641860465116279 118
"8011" "5359_1" 1 758 437 321 0.576517150395778 398.666666666667
"8012" "536_76" 76 85 84 1 0.988235294117647 1.07456140350877
"8013" "5360_53" 53 53 53 0 1 1
"8014" "5361_1" 1 77 77 0 1 51.6666666666667
"8015" "5362_2" 2 1441 819 622 0.568355308813324 377
"8016" "5363_2" 2 132 45 87 0.340909090909091 29.8333333333333
"8017" "5364_1" 1 4 4 0 1 3
"8018" "5365_2" 2 1020 583 437 0.57156862745098 267.5
"8019" "5368_3" 3 3 3 0 1 1
"8020" "537_1" 1 1 1 0 1 1
"8021" "5370_1" 1 2 2 0 1 1.66666666666667
"8022" "5371_2" 2 1368 769 599 0.562134502923977 356.5
"8023" "5372_53" 53 58 58 0 1 1.06289308176101
"8024" "5373_1" 1 4 4 0 1 3
"8025" "5374_2" 2 876 526 350 0.600456621004566 234
"8026" "5375_5" 5 71 71 0 1 9.8
"8027" "5376_1" 1 1 1 0 1 1
"8028" "5377_1" 1 1 1 0 1 1
"8029" "5378_2" 2 69 69 0 1 23.3333333333333
"8030" "5379_1" 1 1 1 0 1 1
"8031" "538_2" 2 781 435 346 0.556978233034571 203
"8032" "5380_4" 4 473 141 332 0.298097251585624 51.5
"8033" "5381_1" 1 2 2 0 1 1.66666666666667
"8034" "5382_1" 1 1399 754 645 0.538956397426733 718
"8035" "5384_1" 1 1 1 0 1 1
"8036" "5385_62" 62 73 73 0 1 1.11827956989247
"8037" "5386_1" 1 1 1 0 1 1
"8038" "5387_77" 77 83 83 0 1 1.05194805194805
"8039" "5388_2" 2 692 335 357 0.484104046242775 171.5
"8040" "5389_3" 3 3 3 0 1 1
"8041" "539_2" 2 131 71 60 0.541984732824427 34
"8042" "5390_2" 2 367 203 164 0.553133514986376 95.3333333333333
"8043" "5391_1" 1 180 102 78 0.566666666666667 94.3333333333333
"8044" "5392_2" 2 432 239 193 0.553240740740741 112.166666666667
"8045" "5393_1" 1 1 1 0 1 1
"8046" "5394_2" 2 1566 876 690 0.559386973180077 407.333333333333
"8047" "5395_3" 3 79 79 0 1 17.8888888888889
"8048" "5396_1" 1 77 77 0 1 51.6666666666667
"8049" "5397_2" 2 508 337 171 0.663385826771654 141.166666666667
"8050" "5398_1" 1 1 1 0 1 1
"8051" "5399_2" 2 836 495 341 0.592105263157895 222.166666666667
"8052" "54_1" 1 1 1 0 1 1
"8053" "540_14" 14 14 14 0 1 1
"8054" "5400_81" 81 82 82 0 1 1.0082304526749
"8055" "5401_1" 1 1 1 0 1 1
"8056" "5402_1" 1 1 1 0 1 1
"8057" "5403_2" 2 372 145 227 0.389784946236559 86.5
"8058" "5404_2" 2 1246 757 489 0.607544141252006 334.166666666667
"8059" "5405_81" 81 83 83 0 1 1.01646090534979
"8060" "5406_1" 1 1 1 0 1 1
"8061" "5407_1" 1 1 1 0 1 1
"8062" "5408_51" 51 77 69 8 0.896103896103896 1.28758169934641
"8063" "5409_2" 2 94 32 62 0.340425531914894 21.3333333333333
"8064" "541_2" 2 885 445 440 0.502824858757062 222
"8065" "5410_1" 1 1 1 0 1 1
"8066" "5411_2" 2 1216 614 602 0.504934210526316 305.333333333333
"8067" "5412_1" 1 119 114 5 0.957983193277311 78
"8068" "5413_1" 1 1 1 0 1 1
"8069" "5414_2" 2 2 2 0 1 1
"8070" "5415_2" 2 1609 926 683 0.575512740832815 422.833333333333
"8071" "5416_4" 4 196 58 138 0.295918367346939 21.5
"8072" "5417_1" 1 1 1 0 1 1
"8073" "5418_2" 2 160 77 83 0.48125 39.8333333333333
"8074" "5419_81" 81 83 83 0 1 1.01646090534979
"8075" "542_1" 1 231 150 81 0.649350649350649 127.333333333333
"8076" "5420_2" 2 738 415 323 0.562330623306233 192.5
"8077" "5421_1" 1 2 2 0 1 1.66666666666667
"8078" "5422_1" 1 1 1 0 1 1
"8079" "5423_1" 1 6 6 0 1 4.33333333333333
"8080" "5424_2" 2 897 541 356 0.603121516164994 240
"8081" "5425_1" 1 258 102 156 0.395348837209302 120.333333333333
"8082" "5426_2" 2 1105 570 535 0.515837104072398 279.5
"8083" "5427_2" 2 97 41 56 0.422680412371134 23.3333333333333
