"repeatmasker_name" "repeatmasker_subtype" "colors" "fam_gen_perc_RM"
"701" "Simple.repeat127" "Tandem_Repeat" "not_kmer" 0.00550516555617526
"702" "Simple.repeat128" "Tandem_Repeat" "not_kmer" 0.00667875516541355
"703" "Simple.repeat129" "Tandem_Repeat" "not_kmer" 0.00562128280089829
"704" "Simple.repeat13" "Tandem_Repeat" "not_kmer" 0.0272925864945107
"705" "Simple.repeat130" "Tandem_Repeat" "not_kmer" 0.00209380199371967
"706" "Simple.repeat131" "Tandem_Repeat" "not_kmer" 0.0881376871304069
"707" "Simple.repeat132" "Tandem_Repeat" "not_kmer" 0.0210366860353139
"708" "Simple.repeat133" "Tandem_Repeat" "not_kmer" 0.0069281052024922
"709" "Simple.repeat14" "Tandem_Repeat" "not_kmer" 0.22185508440331
"710" "Simple.repeat15" "Tandem_Repeat" "not_kmer" 0.143475273017316
"711" "Simple.repeat16" "Tandem_Repeat" "not_kmer" 1.30123367189341
"712" "Simple.repeat17" "Tandem_Repeat" "not_kmer" 0.348921916824546
"713" "Simple.repeat18" "Tandem_Repeat" "not_kmer" 0.000436614264117533
"714" "Simple.repeat19" "Tandem_Repeat" "not_kmer" 1.35903522544146
"715" "Simple.repeat2" "Tandem_Repeat" "not_kmer" 0.0196885849600179
"716" "Simple.repeat20" "Tandem_Repeat" "not_kmer" 0.0712070545320477
"717" "Simple.repeat21" "Tandem_Repeat" "not_kmer" 0.0243201863889849
"718" "Simple.repeat22" "Tandem_Repeat" "not_kmer" 0.0632359077208873
"719" "Simple.repeat23" "Tandem_Repeat" "not_kmer" 0.0335874164345972
"720" "Simple.repeat24" "Tandem_Repeat" "not_kmer" 0.0425573057899649
"721" "Simple.repeat25" "Tandem_Repeat" "not_kmer" 0.215740135512852
"722" "Simple.repeat26" "Tandem_Repeat" "not_kmer" 0.605554787220351
"723" "Simple.repeat27" "Tandem_Repeat" "not_kmer" 0.0094695962264446
"724" "Simple.repeat28" "Tandem_Repeat" "not_kmer" 0.00827889106957373
"725" "Simple.repeat29" "Tandem_Repeat" "not_kmer" 0.0159745111237468
"726" "Simple.repeat3" "Tandem_Repeat" "not_kmer" 0.638523359148389
"727" "Simple.repeat30" "Tandem_Repeat" "not_kmer" 0.0309227605874848
"728" "Simple.repeat31" "Tandem_Repeat" "not_kmer" 0.0491961246775691
"729" "Simple.repeat32" "Tandem_Repeat" "not_kmer" 0.16735750274629
"730" "Simple.repeat33" "Tandem_Repeat" "not_kmer" 0.0741163620306141
"731" "Simple.repeat34" "Tandem_Repeat" "not_kmer" 0.0320027180832036
"732" "Simple.repeat35" "Tandem_Repeat" "not_kmer" 0.025091728428344
"733" "Simple.repeat36" "Tandem_Repeat" "not_kmer" 0.0281738693981022
"734" "Simple.repeat37" "Tandem_Repeat" "not_kmer" 0.0175592094751403
"735" "Simple.repeat38" "Tandem_Repeat" "not_kmer" 0.00281634658299334
"736" "Simple.repeat39" "Tandem_Repeat" "not_kmer" 0.0249504412606319
"737" "Simple.repeat4" "Tandem_Repeat" "not_kmer" 0.216914060721063
"738" "Simple.repeat40" "Tandem_Repeat" "not_kmer" 0.0412155810951595
"739" "Simple.repeat41" "Tandem_Repeat" "not_kmer" 0.0177917795635596
"740" "Simple.repeat42" "Tandem_Repeat" "not_kmer" 0.001142714503705
"741" "Simple.repeat43" "Tandem_Repeat" "not_kmer" 0.0102337550883936
"742" "Simple.repeat44" "Tandem_Repeat" "not_kmer" 0.0105196854135497
"743" "Simple.repeat45" "Tandem_Repeat" "not_kmer" 0.974817022210846
"744" "Simple.repeat46" "Tandem_Repeat" "not_kmer" 0.0639933546033725
"745" "Simple.repeat47" "Tandem_Repeat" "not_kmer" 0.05665044907002
"746" "Simple.repeat48" "Tandem_Repeat" "not_kmer" 0.071598698533758
"747" "Simple.repeat49" "Tandem_Repeat" "not_kmer" 0.313381985563942
"748" "Simple.repeat5" "Tandem_Repeat" "kmer_1" 0.0910745137447748
"749" "Simple.repeat50" "Tandem_Repeat" "not_kmer" 0.0629449434111333
"750" "Simple.repeat51" "Tandem_Repeat" "not_kmer" 0.0378512013889502
"751" "Simple.repeat52" "Tandem_Repeat" "not_kmer" 0.0251682449942309
"752" "Simple.repeat53" "Tandem_Repeat" "not_kmer" 0.0333736398886765
"753" "Simple.repeat54" "Tandem_Repeat" "not_kmer" 0.0501999012063743
"754" "Simple.repeat55" "Tandem_Repeat" "not_kmer" 0.361915302269465
"755" "Simple.repeat56" "Tandem_Repeat" "not_kmer" 0.0243265627694755
"756" "Simple.repeat57" "Tandem_Repeat" "not_kmer" 0.0213642306331454
"757" "Simple.repeat58" "Tandem_Repeat" "not_kmer" 0.0801732522987103
"758" "Simple.repeat59" "Tandem_Repeat" "not_kmer" 0.00353251479177644
"759" "Simple.repeat6" "Tandem_Repeat" "not_kmer" 0.146113752144519
"760" "Simple.repeat60" "Tandem_Repeat" "not_kmer" 0.00490175860238331
"761" "Simple.repeat61" "Tandem_Repeat" "not_kmer" 0.00602400156872384
"762" "Simple.repeat62" "Tandem_Repeat" "not_kmer" 0.185954384246528
"763" "Simple.repeat63" "Tandem_Repeat" "not_kmer" 0.02151525017108
"764" "Simple.repeat64" "Tandem_Repeat" "not_kmer" 0.0114026463120072
"765" "Simple.repeat65" "Tandem_Repeat" "not_kmer" 0.0440181681202521
"766" "Simple.repeat66" "Tandem_Repeat" "not_kmer" 0.0471664220877283
"767" "Simple.repeat67" "Tandem_Repeat" "not_kmer" 0.00156825400170733
"768" "Simple.repeat68" "Tandem_Repeat" "not_kmer" 0.0314338778236501
"769" "Simple.repeat69" "Tandem_Repeat" "not_kmer" 0.0195973020393108
"770" "Simple.repeat7" "Tandem_Repeat" "not_kmer" 3.14760961744771
"771" "Simple.repeat70" "Tandem_Repeat" "not_kmer" 0.101875431097856
"772" "Simple.repeat71" "Tandem_Repeat" "not_kmer" 0.00850374238160966
"773" "Simple.repeat72" "Tandem_Repeat" "not_kmer" 0.00710597265828182
"774" "Simple.repeat73" "Tandem_Repeat" "not_kmer" 0.0275053562435118
"775" "Simple.repeat74" "Tandem_Repeat" "not_kmer" 0.0359745319308831
"776" "Simple.repeat75" "Tandem_Repeat" "not_kmer" 0.0104596131973491
"777" "Simple.repeat76" "Tandem_Repeat" "not_kmer" 0.00800437110950598
"778" "Simple.repeat77" "Tandem_Repeat" "not_kmer" 0.0342918386793187
"779" "Simple.repeat78" "Tandem_Repeat" "not_kmer" 0.0306814649257627
"780" "Simple.repeat79" "Tandem_Repeat" "not_kmer" 0.215067595170583
"781" "Simple.repeat8" "Tandem_Repeat" "not_kmer" 0.182946746248817
"782" "Simple.repeat80" "Tandem_Repeat" "not_kmer" 0.00989110853676868
"783" "Simple.repeat81" "Tandem_Repeat" "kmer_1" 0.0207151822189999
"784" "Simple.repeat82" "Tandem_Repeat" "not_kmer" 0.023681205944035
"785" "Simple.repeat83" "Tandem_Repeat" "not_kmer" 0.013359188325693
"786" "Simple.repeat84" "Tandem_Repeat" "not_kmer" 0.0144925060581488
"787" "Simple.repeat85" "Tandem_Repeat" "not_kmer" 0.021324294355336
"788" "Simple.repeat86" "Tandem_Repeat" "not_kmer" 0.0980271176723097
"789" "Simple.repeat87" "Tandem_Repeat" "not_kmer" 0.00956893352250824
"790" "Simple.repeat88" "Tandem_Repeat" "not_kmer" 0.0258072254391808
"791" "Simple.repeat89" "Tandem_Repeat" "not_kmer" 0.0274560231944532
"792" "Simple.repeat9" "Tandem_Repeat" "not_kmer" 0.497392916156738
"793" "Simple.repeat90" "Tandem_Repeat" "not_kmer" 0.00847521646888868
"794" "Simple.repeat91" "Tandem_Repeat" "not_kmer" 0.0953604482313582
"795" "Simple.repeat92" "Tandem_Repeat" "not_kmer" 0.0171048084654438
"796" "Simple.repeat93" "Tandem_Repeat" "not_kmer" 0.03267290923266
"797" "Simple.repeat94" "Tandem_Repeat" "not_kmer" 0.00721369992867515
"798" "Simple.repeat95" "Tandem_Repeat" "not_kmer" 0.014028708277203
"799" "Simple.repeat96" "Tandem_Repeat" "not_kmer" 0.00906620626067268
"800" "Simple.repeat97" "Tandem_Repeat" "not_kmer" 0.00380804154876376
"801" "Simple.repeat98" "Tandem_Repeat" "not_kmer" 0.00886820286649178
"802" "Simple.repeat99" "Tandem_Repeat" "not_kmer" 0.00736371266969017
"803" "SMAR31_tp" "DNA_Transposon" "not_kmer" 0.151882027295674
"804" "Sola1-1_HM_tp" "DNA_Transposon" "not_kmer" 0.0439973609839144
"805" "Sola1-3_LMi_tp" "DNA_Transposon" "not_kmer" 0.0366380111008757
"806" "Tad1-68_BG_pol" "LINE" "not_kmer" 0.0226747446234444
"807" "Tc1_DM_tp" "DNA_Transposon" "not_kmer" 0.0242255474785459
"808" "Tc1-17_Xt_tp" "DNA_Transposon" "not_kmer" 0.00949510174840689
"809" "Tc1-2_SSa_tp" "DNA_Transposon" "not_kmer" 0.010723729589248
"810" "TCB2_tp" "DNA_Transposon" "not_kmer" 0.0128651866371604
"811" "TIRANT_env" "LTR" "not_kmer" 0.02417755682538
"812" "Transib-3_DBp" "DNA_Transposon" "not_kmer" 0.0265703775042102
"813" "Transib-8_HM" "DNA_Transposon" "not_kmer" 0.0394046890358372
"814" "Transib1_Dmoj" "DNA_Transposon" "not_kmer" 0.00474100669422628
"815" "Transib3" "DNA_Transposon" "not_kmer" 0.0134330200997944
"816" "TRANSPAC_gag" "LTR" "not_kmer" 0.0333431003821163
"817" "TRANSPAC_pol" "LTR" "not_kmer" 0.0899458943979437
"818" "TRIM_pol" "LINE" "not_kmer" 0.130297308137144
"819" "UN-161158_Spa" "DNA_Transposon" "not_kmer" 0.00532662690243926
"820" "UN-Acmar_tp" "DNA_Transposon" "not_kmer" 0.00831916294635628
"821" "UN-Ag-Jen-1_pol" "LINE" "not_kmer" 0.0174034915515811
"822" "UN-BLASTOPIA_gagpol" "LTR" "not_kmer" 0.00811646116655076
"823" "UN-CCmar1_tp" "DNA_Transposon" "not_kmer" 0.238681345721007
"824" "UN-Gypsy1_CS_pol" "LTR" "not_kmer" 0.0411226201795864
"825" "UN-Lian_Aa1_pol" "LINE" "not_kmer" 0.0987056987960957
"826" "UN-MRT_pol" "LINE" "not_kmer" 0.00815237025668187
"827" "UN-NLR1_Cth_pol" "LINE" "not_kmer" 0.0063985300228016
"828" "UN-P_Dan_tp" "DNA_Transposon" "not_kmer" 0.00684621905303434
"829" "UN-TIRANT_pol" "LTR" "not_kmer" 0.00101183090416169
"830" "Unknow1" "Unknow" "not_kmer" 0.00278714947232599
"831" "Unknow10" "Unknow" "not_kmer" 0.000237604073017074
"832" "Unknow100" "Unknow" "not_kmer" 0.00407920551909963
"833" "Unknow101" "Unknow" "not_kmer" 0.00891686471760404
"834" "Unknow102" "Unknow" "not_kmer" 0.0012568181545889
"835" "Unknow103" "Unknow" "not_kmer" 0.00171491075299046
"836" "Unknow104" "Unknow" "not_kmer" 0.00385737459782239
"837" "Unknow105" "Unknow" "not_kmer" 0.0215377353022836
"838" "Unknow106" "Unknow" "not_kmer" 0.0496290473529816
"839" "Unknow107" "Unknow" "not_kmer" 0.0241611124756938
"840" "Unknow108" "Unknow" "not_kmer" 0.00644014429547691
"841" "Unknow109" "Unknow" "not_kmer" 0.0450138902737008
"842" "Unknow11" "Unknow" "not_kmer" 0.0244040861322819
"843" "Unknow110" "Unknow" "not_kmer" 0.00667036519108385
"844" "Unknow111" "Unknow" "not_kmer" 2.3827527096345e-05
"845" "Unknow112" "Unknow" "not_kmer" 0.00592332187676745
"846" "Unknow114" "Unknow" "not_kmer" 4.93330490586298e-05
"847" "Unknow116" "Unknow" "not_kmer" 0.00811612556757757
"848" "Unknow117" "Unknow" "not_kmer" 1.47663548202701e-05
"849" "Unknow118" "Unknow" "not_kmer" 0.00630489790928216
"850" "Unknow119" "Unknow" "not_kmer" 0.0194331941414219
"851" "Unknow12" "Unknow" "not_kmer" 0.0300740307842925
"852" "Unknow120" "Unknow" "not_kmer" 0.00389194129206075
"853" "Unknow121" "Unknow" "not_kmer" 0.000122158026240417
"854" "Unknow122" "Unknow" "not_kmer" 0.000179881049628745
"855" "Unknow123" "Unknow" "not_kmer" 0.000357412906445175
"856" "Unknow124" "Unknow" "not_kmer" 0.00870510176552243
"857" "Unknow125" "Unknow" "not_kmer" 0.00125111297204471
"858" "Unknow126" "Unknow" "not_kmer" 0.039298975359283
"859" "Unknow127" "Unknow" "not_kmer" 0.0310019619451572
"860" "Unknow128" "Unknow" "not_kmer" 0.022056235715859
"861" "Unknow129" "Unknow" "not_kmer" 0.0224891583912714
"862" "Unknow13" "Unknow" "not_kmer" 0.00783187323728737
"863" "Unknow130" "Unknow" "not_kmer" 0.00121050549628896
"864" "Unknow131" "Unknow" "not_kmer" 8.28929463774255e-05
"865" "Unknow132" "Unknow" "not_kmer" 0.0355033509725272
"866" "Unknow133" "Unknow" "not_kmer" 6.20858100397722e-05
"867" "Unknow134" "Unknow" "not_kmer" 0.000500042470050057
"868" "Unknow135" "Unknow" "not_kmer" 8.22217484310496e-05
"869" "Unknow136" "Unknow" "not_kmer" 0.000951087490014672
"870" "Unknow137" "Unknow" "not_kmer" 0.000578572629776039
"871" "Unknow138" "Unknow" "not_kmer" 0.0208323062606425
"872" "Unknow139" "Unknow" "not_kmer" 0.0016440993696478
"873" "Unknow14" "Unknow" "not_kmer" 0.00051111723616526
"874" "Unknow140" "Unknow" "not_kmer" 0.00883363617225342
"875" "Unknow141" "Unknow" "not_kmer" 0.00159174592983048
"876" "Unknow142" "Unknow" "not_kmer" 0.000220488525384488
"877" "Unknow143" "Unknow" "not_kmer" 0.0474073821504773
"878" "Unknow144" "Unknow" "not_kmer" 0.00120480031374477
"879" "Unknow145" "Unknow" "not_kmer" 0.0018031732829389
"880" "Unknow146" "Unknow" "not_kmer" 0.00482658443238921
"881" "Unknow147" "Unknow" "not_kmer" 0.00333518259554192
"882" "Unknow148" "Unknow" "not_kmer" 0.0014910662378741
"883" "Unknow149" "Unknow" "not_kmer" 0.000871550533369126
"884" "Unknow15" "Unknow" "not_kmer" 0.000228207301767811
"885" "Unknow150" "Unknow" "not_kmer" 7.04757843694711e-05
"886" "Unknow151" "Unknow" "not_kmer" 0.00386307978036658
"887" "Unknow152" "Unknow" "not_kmer" 0.0444812947032515
"888" "Unknow153" "Unknow" "not_kmer" 0.000339626160866213
"889" "Unknow154" "Unknow" "not_kmer" 0.0131105094865608
"890" "Unknow155" "Unknow" "not_kmer" 0.0079620856388843
"891" "Unknow156" "Unknow" "not_kmer" 0.0257605771819076
"892" "Unknow157" "Unknow" "not_kmer" 0.000164107897888911
"893" "Unknow158" "Unknow" "not_kmer" 0.00323718769537104
"894" "Unknow159" "Unknow" "not_kmer" 0.000153033131773709
"895" "Unknow16" "Unknow" "not_kmer" 0.00288615116941644
"896" "Unknow160" "Unknow" "not_kmer" 0.00879336429547087
"897" "Unknow161" "Unknow" "not_kmer" 0.000102357686822327
"898" "Unknow162" "Unknow" "not_kmer" 0.00244752331145978
"899" "Unknow163" "Unknow" "not_kmer" 0.000394664392469038
"900" "Unknow164" "Unknow" "not_kmer" 0.000151019537934581
"901" "Unknow165" "Unknow" "not_kmer" 0.0010477399942928
"902" "Unknow166" "Unknow" "not_kmer" 0.000905781628634298
"903" "Unknow167" "Unknow" "not_kmer" 0.0279221701682113
"904" "Unknow168" "Unknow" "not_kmer" 0.000471180958355893
"905" "Unknow169" "Unknow" "not_kmer" 0.000536958357100732
"906" "Unknow17" "Unknow" "not_kmer" 0.00014632115230995
"907" "Unknow170" "Unknow" "not_kmer" 0.00561222162862222
"908" "Unknow171" "Unknow" "not_kmer" 0.000502727261835561
"909" "Unknow172" "Unknow" "not_kmer" 0.00886887406443816
"910" "Unknow173" "Unknow" "not_kmer" 0.00482020805189864
"911" "Unknow174" "Unknow" "kmer_2" 0.000258746808327915
"912" "Unknow175" "Unknow" "not_kmer" 0.00080510193667791
"913" "Unknow176" "Unknow" "not_kmer" 0.00943704312604537
"914" "Unknow177" "Unknow" "not_kmer" 0.00014128716771213
"915" "Unknow178" "Unknow" "not_kmer" 0.00452790134625192
"916" "Unknow179" "Unknow" "not_kmer" 0.000134239589275183
"917" "Unknow18" "Unknow" "not_kmer" 0.00110546301768113
"918" "Unknow180" "Unknow" "not_kmer" 0.00118835596405856
"919" "Unknow181" "Unknow" "not_kmer" 0.00459904832856777
"920" "Unknow182" "Unknow" "not_kmer" 0.000245994047346773
"921" "Unknow183" "Unknow" "not_kmer" 0.000926253165998763
"922" "Unknow184" "Unknow" "not_kmer" 0.00171189036223177
"923" "Unknow185" "Unknow" "not_kmer" 0.000143971959497634
"924" "Unknow186" "Unknow" "not_kmer" 0.000830271859667007
"925" "Unknow187" "Unknow" "not_kmer" 0.000454065410723307
"926" "Unknow188" "Unknow" "not_kmer" 0.00238879349115188
"927" "Unknow189" "Unknow" "not_kmer" 0.000376542047916889
"928" "Unknow19" "Unknow" "not_kmer" 0.0430633890415324
"929" "Unknow190" "Unknow" "not_kmer" 0.00281332619223465
"930" "Unknow191" "Unknow" "not_kmer" 0.00304354708784159
"931" "Unknow192" "Unknow" "not_kmer" 0.000413457934967564
"932" "Unknow193" "Unknow" "not_kmer" 0.000116117244723033
"933" "Unknow194" "Unknow" "not_kmer" 0.0221679901739305
"934" "Unknow195" "Unknow" "not_kmer" 0.016608793183072
"935" "Unknow196" "Unknow" "not_kmer" 0.00352479601539312
"936" "Unknow197" "Unknow" "not_kmer" 0.00498733634054624
"937" "Unknow198" "Unknow" "not_kmer" 0.0146344644238073
"938" "Unknow199" "Unknow" "not_kmer" 0.00243510614945182
"939" "Unknow2" "Unknow" "not_kmer" 0.000314120638903928
"940" "Unknow20" "Unknow" "not_kmer" 0.00033190738448289
"941" "Unknow200" "Unknow" "not_kmer" 0.0231415627951488
"942" "Unknow201" "Unknow" "not_kmer" 0.0002201529264113
"943" "Unknow202" "Unknow" "not_kmer" 0.0194627268510624
"944" "Unknow203" "Unknow" "not_kmer" 0.011809392267511
"945" "Unknow204" "Unknow" "not_kmer" 3.08751055332921e-05
"946" "Unknow205" "Unknow" "not_kmer" 0.00285829645464184
"947" "Unknow206" "Unknow" "not_kmer" 0.00820002531087456
"948" "Unknow207" "Unknow" "not_kmer" 0.000445004238447232
"949" "Unknow208" "Unknow" "not_kmer" 0.00775703466626645
"950" "Unknow209" "Unknow" "not_kmer" 0.00488665664858985
"951" "Unknow21" "Unknow" "not_kmer" 4.93330490586298e-05
"952" "Unknow210" "Unknow" "not_kmer" 0.000470845359382705
"953" "Unknow211" "Unknow" "not_kmer" 0.000272170767255434
"954" "Unknow212" "Unknow" "not_kmer" 0.00723316466912005
"955" "Unknow213" "Unknow" "not_kmer" 0.000165785892754851
"956" "Unknow214" "Unknow" "not_kmer" 0.018542514466581
"957" "Unknow215" "Unknow" "not_kmer" 0.0108046089417863
"958" "Unknow216" "Unknow" "not_kmer" 0.0173870472018949
"959" "Unknow217" "Unknow" "not_kmer" 0.000682608311464306
"960" "Unknow218" "Unknow" "not_kmer" 0.00136723021676774
"961" "Unknow219" "Unknow" "not_kmer" 2.55055219622848e-05
"962" "Unknow22" "Unknow" "not_kmer" 0.000257068813461976
"963" "Unknow220" "Unknow" "not_kmer" 0.00333451139759555
"964" "Unknow221" "Unknow" "not_kmer" 0.00694891233882985
"965" "Unknow222" "Unknow" "not_kmer" 0.000183572638333813
"966" "Unknow223" "Unknow" "not_kmer" 0.000320832618367688
"967" "Unknow224" "Unknow" "not_kmer" 0.00270224293210944
"968" "Unknow225" "Unknow" "not_kmer" 0.00040909514831612
"969" "Unknow226" "Unknow" "not_kmer" 0.00336169491442377
"970" "Unknow227" "Unknow" "not_kmer" 0.0109015970450376
"971" "Unknow228" "Unknow" "not_kmer" 0.000677909925839675
"972" "Unknow229" "Unknow" "not_kmer" 2.81903137477884e-05
"973" "Unknow23" "Unknow" "not_kmer" 0.000393993194522662
"974" "Unknow230" "Unknow" "not_kmer" 0.000170148679406295
"975" "Unknow231" "Unknow" "not_kmer" 0.00876215359096439
"976" "Unknow232" "Unknow" "not_kmer" 0.000950751891041484
"977" "Unknow233" "Unknow" "not_kmer" 1.71155476325858e-05
"978" "Unknow234" "Unknow" "not_kmer" 0.00841313065884891
"979" "Unknow235" "Unknow" "not_kmer" 0.00701569653449426
"980" "Unknow236" "Unknow" "not_kmer" 0.015985585889862
"981" "Unknow237" "Unknow" "not_kmer" 0.0172252884968183
"982" "Unknow238" "Unknow" "not_kmer" 0.0028035938220122
"983" "Unknow239" "Unknow" "not_kmer" 1.6108750713022e-05
"984" "Unknow24" "Unknow" "not_kmer" 0.0448521315686242
"985" "Unknow240" "Unknow" "not_kmer" 3.89294808898031e-05
"986" "Unknow241" "Unknow" "not_kmer" 0.000463797780945758
"987" "Unknow242" "Unknow" "not_kmer" 0.00018726422703888
"988" "Unknow243" "Unknow" "not_kmer" 0.000561457082143453
"989" "Unknow244" "Unknow" "not_kmer" 1.27527609811424e-05
"990" "Unknow245" "Unknow" "not_kmer" 0.00931991908440277
"991" "Unknow246" "Unknow" "not_kmer" 0.00120077312606651
"992" "Unknow247" "Unknow" "not_kmer" 8.02081545919219e-05
"993" "Unknow248" "Unknow" "not_kmer" 0.000465475775811697
"994" "Unknow249" "Unknow" "not_kmer" 0.00802685624070957
"995" "Unknow25" "Unknow" "not_kmer" 0.00101652928978632
"996" "Unknow250" "Unknow" "not_kmer" 0.0135581985167935
"997" "Unknow251" "Unknow" "not_kmer" 0.00760232353962681
"998" "Unknow252" "Unknow" "not_kmer" 0.000457085801481998
"999" "Unknow255" "Unknow" "not_kmer" 0.0063038911123626
"1000" "Unknow256" "Unknow" "not_kmer" 0.00736505506558292
"1001" "Unknow257" "Unknow" "not_kmer" 0.00280594301482451
"1002" "Unknow258" "Unknow" "not_kmer" 0.00209816478037111
"1003" "Unknow259" "Unknow" "not_kmer" 0.00162866181688116
"1004" "Unknow26" "Unknow" "not_kmer" 0.0122268773901569
"1005" "Unknow260" "Unknow" "not_kmer" 0.0108640099600406
"1006" "Unknow261" "Unknow" "not_kmer" 0.0150452375669893
"1007" "Unknow262" "Unknow" "not_kmer" 0.00112056497147459
"1008" "Unknow263" "Unknow" "not_kmer" 0.0100347448972931
"1009" "Unknow264" "Unknow" "not_kmer" 0.000622536095263661
"1010" "Unknow265" "Unknow" "not_kmer" 7.81945607527941e-05
"1011" "Unknow266" "Unknow" "not_kmer" 0.000292642304619899
"1012" "Unknow267" "Unknow" "not_kmer" 0.000521856403307274
"1013" "Unknow268" "Unknow" "not_kmer" 0.00765903976609557
"1014" "Unknow27" "Unknow" "not_kmer" 0.0344274206644866
"1015" "Unknow270" "Unknow" "not_kmer" 1.14103650883906e-05
"1016" "Unknow271" "Unknow" "not_kmer" 0.00445474077009695
"1017" "Unknow272" "Unknow" "not_kmer" 2.51699229890968e-05
"1018" "Unknow273" "Unknow" "not_kmer" 0.0056934365801337
"1019" "Unknow275" "Unknow" "not_kmer" 0.0108338060524536
"1020" "Unknow276" "Unknow" "not_kmer" 0.00576760395320824
"1021" "Unknow277" "Unknow" "not_kmer" 0.0138582239988235
"1022" "Unknow278" "Unknow" "not_kmer" 0.000192633810609888
"1023" "Unknow279" "Unknow" "not_kmer" 0.00569477897602645
"1024" "Unknow28" "Unknow" "not_kmer" 0.0224522425042207
"1025" "Unknow280" "Unknow" "not_kmer" 5.50382316028251e-05
"1026" "Unknow282" "Unknow" "not_kmer" 0.027646643411224
"1027" "Unknow283" "Unknow" "not_kmer" 0.000339961759839401
"1028" "Unknow284" "Unknow" "not_kmer" 3.35598973187958e-05
"1029" "Unknow285" "Unknow" "not_kmer" 0.00143669920421765
"1030" "Unknow287" "Unknow" "not_kmer" 0.00199144430689734
"1031" "Unknow288" "Unknow" "not_kmer" 0.00654954956073618
"1032" "Unknow289" "Unknow" "not_kmer" 0.0133628799143981
"1033" "Unknow29" "Unknow" "not_kmer" 0.0103304075926717
"1034" "Unknow290" "Unknow" "not_kmer" 0.000270828371362682
"1035" "Unknow291" "Unknow" "not_kmer" 0.00668143995719905
"1036" "Unknow292" "Unknow" "not_kmer" 0.000207735764403346
"1037" "Unknow293" "Unknow" "not_kmer" 3.42310952651717e-05
"1038" "Unknow294" "Unknow" "not_kmer" 0.000296669492298155
"1039" "Unknow296" "Unknow" "not_kmer" 0.000119808833428101
"1040" "Unknow297" "Unknow" "not_kmer" 0.00015940951226428
"1041" "Unknow298" "Unknow" "not_kmer" 0.00295931174557141
"1042" "Unknow299" "Unknow" "not_kmer" 0.0178411126126182
"1043" "Unknow3" "Unknow" "not_kmer" 0.00238073911579537
"1044" "Unknow30" "Unknow" "not_kmer" 0.389646181022959
"1045" "Unknow300" "Unknow" "not_kmer" 4.86618511122539e-05
"1046" "Unknow301" "Unknow" "not_kmer" 0.00258847488019872
"1047" "Unknow302" "Unknow" "not_kmer" 1.28584410977993
"1048" "Unknow303" "Unknow" "not_kmer" 0.147353119152503
"1049" "Unknow304" "Unknow" "not_kmer" 0.0702838217568076
"1050" "Unknow305" "Unknow" "not_kmer" 0.0460384739388436
"1051" "Unknow306" "Unknow" "not_kmer" 0.0671963112034784
"1052" "Unknow307" "Unknow" "not_kmer" 0.420469268715407
"1053" "Unknow308" "Unknow" "not_kmer" 0.0286460571533777
"1054" "Unknow309" "Unknow" "not_kmer" 0.00108599827723623
"1055" "Unknow31" "Unknow" "not_kmer" 8.42353422701774e-05
"1056" "Unknow310" "Unknow" "not_kmer" 0.146923552466822
"1057" "Unknow311" "Unknow" "not_kmer" 0.11411673924386
"1058" "Unknow312" "Unknow" "not_kmer" 0.00637101090700019
"1059" "Unknow313" "Unknow" "not_kmer" 0.153649627087455
"1060" "Unknow314" "Unknow" "not_kmer" 0.0778552701909011
"1061" "Unknow315" "Unknow" "not_kmer" 0.00775434987448095
"1062" "Unknow316" "Unknow" "not_kmer" 0.0629019867425653
"1063" "Unknow317" "Unknow" "not_kmer" 0.442037207925277
"1064" "Unknow318" "Unknow" "not_kmer" 0.004258415370782
"1065" "Unknow319" "Unknow" "not_kmer" 0.0450377178007971
"1066" "Unknow32" "Unknow" "not_kmer" 0.000741002532799011
"1067" "Unknow320" "Unknow" "not_kmer" 0.0778643313631772
"1068" "Unknow321" "Unknow" "not_kmer" 0.0450655725155717
"1069" "Unknow322" "Unknow" "not_kmer" 0.148620005276287
"1070" "Unknow323" "Unknow" "not_kmer" 0.0632909459524901
"1071" "Unknow324" "Unknow" "not_kmer" 0.000104371280661455
"1072" "Unknow325" "Unknow" "not_kmer" 0.0173682536593964
"1073" "Unknow326" "Unknow" "not_kmer" 0.0138568816029308
"1074" "Unknow327" "Unknow" "not_kmer" 0.0420871316285286
"1075" "Unknow328" "Unknow" "not_kmer" 0.0171145408356663
"1076" "Unknow329" "Unknow" "not_kmer" 0.00769461325725349
"1077" "Unknow330" "Unknow" "not_kmer" 0.0212944260467223
"1078" "Unknow331" "Unknow" "not_kmer" 0.00737008905018074
"1079" "Unknow332" "Unknow" "not_kmer" 0.0179454838932797
"1080" "Unknow333" "Unknow" "not_kmer" 0.0674654615799751
"1081" "Unknow334" "Unknow" "not_kmer" 0.0486292980118546
"1082" "Unknow335" "Unknow" "not_kmer" 0.0178790352965884
"1083" "Unknow336" "Unknow" "not_kmer" 0.0627828491070836
"1084" "Unknow337" "Unknow" "not_kmer" 0.00302911633199451
"1085" "Unknow338" "Unknow" "not_kmer" 0.0853116081771912
"1086" "Unknow339" "Unknow" "not_kmer" 0.0135192690359037
"1087" "Unknow34" "Unknow" "not_kmer" 0.00165114694808475
"1088" "Unknow340" "Unknow" "not_kmer" 0.211947867115828
"1089" "Unknow341" "Unknow" "not_kmer" 0.111788017968909
