kmer_id	Contig
kmer_100503907.0	Contig_74
kmer_408242026.0	Contig_74
kmer_454836646.0	Contig_74
kmer_248879854.0	Contig_74
kmer_494975182.0	Contig_74
kmer_227891182.0	Contig_74
kmer_492659292.0	Contig_74
kmer_201580966.0	Contig_74
kmer_457772385.0	Contig_74
kmer_233975706.0	Contig_74
kmer_14074186.0	Contig_74
kmer_29178224.0	Contig_74
kmer_64959275.0	Contig_74
kmer_149799685.0	Contig_74
kmer_320061862.0	Contig_74
kmer_136916264.0	Contig_74
kmer_74665894.0	Contig_74
kmer_174469174.0	Contig_74
kmer_408232194.0	Contig_74
kmer_100384583.0	Contig_74
kmer_420260956.0	Contig_75
kmer_227070510.0	Contig_75
kmer_437119354.0	Contig_75
kmer_186707596.0	Contig_75
kmer_197499658.0	Contig_75
kmer_324473529.0	Contig_75
kmer_256624354.0	Contig_75
kmer_454723128.0	Contig_75
kmer_457035595.0	Contig_75
kmer_472972162.0	Contig_75
kmer_395357961.0	Contig_75
kmer_167992269.0	Contig_75
kmer_308672035.0	Contig_75
kmer_326348540.0	Contig_75
kmer_239168284.0	Contig_75
kmer_496249831.0	Contig_75
kmer_231988493.0	Contig_75
kmer_365954469.0	Contig_75
kmer_456422143.0	Contig_75
kmer_391634545.0	Contig_75
kmer_166312454.0	Contig_75
kmer_414001767.0	Contig_75
kmer_177180229.0	Contig_75
kmer_415122628.0	Contig_75
kmer_359348868.0	Contig_75
kmer_435141291.0	Contig_75
kmer_345368397.0	Contig_75
kmer_374108219.0	Contig_75
kmer_488104317.0	Contig_75
kmer_141465942.0	Contig_75
kmer_330767125.0	Contig_75
kmer_296645209.0	Contig_75
kmer_87870387.0	Contig_75
kmer_207425913.0	Contig_75
kmer_144470979.0	Contig_75
kmer_304555626.0	Contig_75
kmer_130826741.0	Contig_75
kmer_58541225.0	Contig_75
kmer_190075065.0	Contig_76
kmer_437795873.0	Contig_76
kmer_201291021.0	Contig_76
kmer_315213545.0	Contig_76
kmer_334385908.0	Contig_76
kmer_433092569.0	Contig_76
kmer_224381207.0	Contig_76
kmer_488586083.0	Contig_76
kmer_147739638.0	Contig_76
kmer_346343923.0	Contig_76
kmer_379617029.0	Contig_76
kmer_453109960.0	Contig_76
kmer_331108672.0	Contig_76
kmer_298673806.0	Contig_76
kmer_105286366.0	Contig_76
kmer_247021704.0	Contig_76
kmer_342567915.0	Contig_76
kmer_339063051.0	Contig_76
kmer_506041938.0	Contig_76
kmer_512211096.0	Contig_76
kmer_393007283.0	Contig_76
kmer_28947280.0	Contig_76
kmer_64420399.0	Contig_76
kmer_148330363.0	Contig_76
kmer_176355428.0	Contig_76
kmer_387380509.0	Contig_76
kmer_447133930.0	Contig_76
kmer_448944890.0	Contig_76
kmer_426875807.0	Contig_76
kmer_295580790.0	Contig_76
kmer_79915375.0	Contig_76
kmer_187899415.0	Contig_76
kmer_433797510.0	Contig_76
kmer_338466291.0	Contig_76
kmer_339062382.0	Contig_76
kmer_342563960.0	Contig_76
kmer_360304636.0	Contig_76
kmer_45611744.0	Contig_77
kmer_235379214.0	Contig_77
kmer_172005563.0	Contig_77
kmer_73577989.0	Contig_77
kmer_482318987.0	Contig_77
kmer_218813255.0	Contig_77
kmer_93424816.0	Contig_77
kmer_407723541.0	Contig_77
kmer_436872241.0	Contig_77
kmer_248794884.0	Contig_77
kmer_422136966.0	Contig_77
kmer_249300457.0	Contig_77
kmer_513395809.0	Contig_77
kmer_410904833.0	Contig_77
kmer_134000807.0	Contig_77
kmer_313507552.0	Contig_77
kmer_192668039.0	Contig_77
kmer_386980143.0	Contig_77
kmer_164173513.0	Contig_77
kmer_307987342.0	Contig_77
kmer_332972106.0	Contig_77
kmer_279084201.0	Contig_77
kmer_515980224.0	Contig_77
kmer_385822532.0	Contig_77
kmer_347596704.0	Contig_77
kmer_391968794.0	Contig_77
kmer_524680831.0	Contig_77
kmer_269003460.0	Contig_77
kmer_268198404.0	Contig_77
kmer_514885166.0	Contig_77
kmer_504289345.0	Contig_77
kmer_321094088.0	Contig_77
kmer_237638102.0	Contig_77
kmer_501420254.0	Contig_77
kmer_289247753.0	Contig_77
kmer_34846910.0	Contig_77
kmer_79217149.0	Contig_77
kmer_156185832.0	Contig_78
kmer_485924225.0	Contig_78
kmer_119067010.0	Contig_78
kmer_277297409.0	Contig_78
kmer_474082242.0	Contig_78
kmer_457228880.0	Contig_78
kmer_454089658.0	Contig_78
kmer_276122673.0	Contig_78
kmer_387901983.0	Contig_78
kmer_442746175.0	Contig_78
kmer_489834694.0	Contig_78
kmer_162779393.0	Contig_78
kmer_383714575.0	Contig_78
kmer_512500382.0	Contig_78
kmer_403796786.0	Contig_78
kmer_51621058.0	Contig_78
kmer_114694324.0	Contig_78
kmer_267775392.0	Contig_78
kmer_524876842.0	Contig_78
kmer_392094845.0	Contig_78
kmer_306490376.0	Contig_78
kmer_155208938.0	Contig_78
kmer_81955875.0	Contig_78
kmer_35881115.0	Contig_78
kmer_16773724.0	Contig_78
kmer_8681377.0	Contig_78
kmer_5071187.0	Contig_78
kmer_144134893.0	Contig_78
kmer_337500847.0	Contig_78
kmer_333679599.0	Contig_78
kmer_311717037.0	Contig_78
kmer_185535408.0	Contig_78
kmer_429254466.0	Contig_78
kmer_311282087.0	Contig_78
kmer_169553003.0	Contig_78
kmer_426050677.0	Contig_78
kmer_290004330.0	Contig_78
kmer_315944850.0	Contig_79
kmer_205734815.0	Contig_79
kmer_464637169.0	Contig_79
kmer_506514148.0	Contig_79
kmer_270118988.0	Contig_79
kmer_370736851.0	Contig_79
kmer_377290322.0	Contig_79
kmer_159975951.0	Contig_79
kmer_489598910.0	Contig_79
kmer_460247578.0	Contig_79
kmer_203128304.0	Contig_79
kmer_86022337.0	Contig_79
kmer_308459687.0	Contig_79
kmer_166954197.0	Contig_79
kmer_309608633.0	Contig_79
kmer_503328116.0	Contig_79
kmer_506048947.0	Contig_79
kmer_339152848.0	Contig_79
kmer_343109392.0	Contig_79
kmer_282173005.0	Contig_79
kmer_447160661.0	Contig_79
kmer_236889344.0	Contig_79
kmer_177644802.0	Contig_79
kmer_414815726.0	Contig_79
kmer_174368741.0	Contig_79
kmer_86453186.0	Contig_79
kmer_97430739.0	Contig_79
kmer_227997017.0	Contig_79
kmer_492783633.0	Contig_79
kmer_203218507.0	Contig_79
kmer_460390392.0	Contig_79
kmer_398950465.0	Contig_79
kmer_167300790.0	Contig_79
kmer_194185853.0	Contig_79
kmer_492175160.0	Contig_79
kmer_510349927.0	Contig_79
kmer_383553510.0	Contig_79
kmer_33593889.0	Contig_80
kmer_76003754.0	Contig_80
kmer_177826000.0	Contig_80
kmer_118595704.0	Contig_80
kmer_53402446.0	Contig_80
kmer_403959729.0	Contig_80
kmer_164939791.0	Contig_80
kmer_383724128.0	Contig_80
kmer_441806075.0	Contig_80
kmer_464301757.0	Contig_80
kmer_386651680.0	Contig_80
kmer_164057096.0	Contig_80
kmer_294817795.0	Contig_80
kmer_74031524.0	Contig_80
kmer_173038367.0	Contig_80
kmer_405458689.0	Contig_80
kmer_71606979.0	Contig_80
kmer_167196428.0	Contig_80
kmer_393620250.0	Contig_80
kmer_455005598.0	Contig_80
kmer_365434928.0	Contig_80
kmer_372267956.0	Contig_80
kmer_480864314.0	Contig_80
kmer_53742949.0	Contig_80
kmer_119337128.0	Contig_80
kmer_148781773.0	Contig_80
kmer_305462298.0	Contig_80
kmer_502950850.0	Contig_80
kmer_503514069.0	Contig_80
kmer_311900672.0	Contig_80
kmer_186063995.0	Contig_80
kmer_430071157.0	Contig_80
kmer_315969372.0	Contig_80
kmer_205867454.0	Contig_80
kmer_122354267.0	Contig_80
kmer_409976567.0	Contig_80
kmer_352069591.0	Contig_80
kmer_57402361.0	Contig_81
kmer_127568750.0	Contig_81
kmer_296911782.0	Contig_81
kmer_89965111.0	Contig_81
kmer_212391069.0	Contig_81
kmer_472848688.0	Contig_81
kmer_211362713.0	Contig_81
kmer_89568216.0	Contig_81
kmer_38984757.0	Contig_81
kmer_18055424.0	Contig_81
kmer_85464060.0	Contig_81
kmer_201934033.0	Contig_81
kmer_194350218.0	Contig_81
kmer_313883621.0	Contig_81
kmer_45882510.0	Contig_81
kmer_102902151.0	Contig_81
kmer_240857356.0	Contig_81
kmer_421348087.0	Contig_81
kmer_330101221.0	Contig_81
kmer_293030508.0	Contig_81
kmer_62744768.0	Contig_81
kmer_143268518.0	Contig_81
kmer_259446646.0	Contig_81
kmer_110485234.0	Contig_81
kmer_238068156.0	Contig_81
kmer_446285759.0	Contig_81
kmer_294640094.0	Contig_81
kmer_72441342.0	Contig_81
kmer_169549258.0	Contig_81
kmer_398535556.0	Contig_81
kmer_528663857.0	Contig_81
kmer_397036490.0	Contig_81
kmer_349752636.0	Contig_81
kmer_506815670.0	Contig_81
kmer_347897954.0	Contig_81
kmer_269073448.0	Contig_81
kmer_326246088.0	Contig_81
kmer_405431966.0	Contig_82
kmer_71292097.0	Contig_82
kmer_166323273.0	Contig_82
kmer_375868523.0	Contig_82
kmer_159350877.0	Contig_82
kmer_413378433.0	Contig_82
kmer_234552059.0	Contig_82
kmer_498489050.0	Contig_82
kmer_262348410.0	Contig_82
kmer_499428472.0	Contig_82
kmer_481213577.0	Contig_82
kmer_58144930.0	Contig_82
kmer_129455516.0	Contig_82
kmer_281855723.0	Contig_82
kmer_127811153.0	Contig_82
kmer_183165896.0	Contig_82
kmer_95155435.0	Contig_82
kmer_133250763.0	Contig_82
kmer_59411926.0	Contig_82
kmer_124264905.0	Contig_82
kmer_217983243.0	Contig_82
kmer_30569011.0	Contig_82
kmer_68557130.0	Contig_82
kmer_159256713.0	Contig_82
kmer_375695173.0	Contig_82
kmer_200991431.0	Contig_82
kmer_205006999.0	Contig_82
kmer_134538452.0	Contig_82
kmer_59911036.0	Contig_82
kmer_297043797.0	Contig_82
kmer_91531864.0	Contig_82
kmer_215280221.0	Contig_82
kmer_478088070.0	Contig_82
kmer_21672539.0	Contig_82
kmer_46914803.0	Contig_82
kmer_105090736.0	Contig_82
kmer_246539101.0	Contig_82
kmer_449945609.0	Contig_83
kmer_433036427.0	Contig_83
kmer_267766159.0	Contig_83
kmer_313689443.0	Contig_83
kmer_193344285.0	Contig_83
kmer_443306448.0	Contig_83
kmer_243182204.0	Contig_83
kmer_496572643.0	Contig_83
kmer_376555555.0	Contig_83
kmer_106009055.0	Contig_83
kmer_191678874.0	Contig_83
kmer_492018324.0	Contig_83
kmer_227351129.0	Contig_83
kmer_75530661.0	Contig_83
kmer_176656587.0	Contig_83
kmer_412896897.0	Contig_83
kmer_154406706.0	Contig_83
kmer_364155041.0	Contig_83
kmer_451068752.0	Contig_83
kmer_439235109.0	Contig_83
kmer_368797966.0	Contig_83
kmer_466620942.0	Contig_83
kmer_473771413.0	Contig_83
kmer_408479656.0	Contig_83
kmer_103749671.0	Contig_83
kmer_243066004.0	Contig_83
kmer_507581898.0	Contig_83
kmer_355240270.0	Contig_83
kmer_213292792.0	Contig_83
kmer_227348113.0	Contig_83
kmer_461367275.0	Contig_83
kmer_191633790.0	Contig_83
kmer_86333067.0	Contig_83
kmer_296437772.0	Contig_83
kmer_427009249.0	Contig_83
kmer_222645081.0	Contig_83
kmer_486908933.0	Contig_83
kmer_61124135.0	Contig_84
kmer_27650409.0	Contig_84
kmer_288274667.0	Contig_84
kmer_124106892.0	Contig_84
kmer_309434068.0	Contig_84
kmer_172826828.0	Contig_84
kmer_263629892.0	Contig_84
kmer_66537357.0	Contig_84
kmer_154053221.0	Contig_84
kmer_363101877.0	Contig_84
kmer_448397402.0	Contig_84
kmer_423310242.0	Contig_84
kmer_260060056.0	Contig_84
kmer_213212357.0	Contig_84
kmer_317321438.0	Contig_84
kmer_430297880.0	Contig_84
kmer_357819855.0	Contig_84
kmer_186747356.0	Contig_84
kmer_431483397.0	Contig_84
kmer_325013848.0	Contig_84
kmer_260860533.0	Contig_84
kmer_520396176.0	Contig_84
kmer_259481992.0	Contig_84
kmer_498178207.0	Contig_84
kmer_377012602.0	Contig_84
kmer_159850603.0	Contig_84
kmer_68794698.0	Contig_84
kmer_405206513.0	Contig_84
kmer_101452508.0	Contig_84
kmer_237438508.0	Contig_84
kmer_501172917.0	Contig_84
kmer_286788015.0	Contig_84
kmer_14914590.0	Contig_84
kmer_31293264.0	Contig_84
kmer_70364192.0	Contig_84
kmer_163890441.0	Contig_84
kmer_335270702.0	Contig_84
kmer_390535850.0	Contig_85
kmer_519148809.0	Contig_85
kmer_257056319.0	Contig_85
kmer_91900050.0	Contig_85
kmer_49013673.0	Contig_85
kmer_403594226.0	Contig_85
kmer_30834846.0	Contig_85
kmer_69190680.0	Contig_85
kmer_160819772.0	Contig_85
kmer_379053470.0	Contig_85
kmer_462326220.0	Contig_85
kmer_204382077.0	Contig_85
kmer_222401417.0	Contig_85
kmer_375679254.0	Contig_85
kmer_126518172.0	Contig_85
kmer_294065244.0	Contig_85
kmer_68815003.0	Contig_85
kmer_96219936.0	Contig_85
kmer_377112445.0	Contig_85
kmer_498656388.0	Contig_85
kmer_263917755.0	Contig_85
kmer_209769844.0	Contig_85
kmer_88917889.0	Contig_85
kmer_140108714.0	Contig_85
kmer_219699332.0	Contig_85
kmer_278228391.0	Contig_85
kmer_461487486.0	Contig_85
kmer_519487906.0	Contig_85
kmer_505651239.0	Contig_85
kmer_335025900.0	Contig_85
kmer_211802460.0	Contig_85
kmer_225207418.0	Contig_85
kmer_489530556.0	Contig_85
kmer_159247778.0	Contig_85
kmer_375682151.0	Contig_85
kmer_377149245.0	Contig_85
kmer_50471635.0	Contig_86
kmer_112408558.0	Contig_86
kmer_263153999.0	Contig_86
kmer_508735284.0	Contig_86
kmer_484693230.0	Contig_86
kmer_103680533.0	Contig_86
kmer_210908320.0	Contig_86
kmer_89384827.0	Contig_86
kmer_353473812.0	Contig_86
kmer_413139565.0	Contig_86
kmer_156656568.0	Contig_86
kmer_369952412.0	Contig_86
kmer_471104073.0	Contig_86
kmer_523758226.0	Contig_86
kmer_492018846.0	Contig_86
kmer_191687377.0	Contig_86
kmer_283788043.0	Contig_86
kmer_328622955.0	Contig_86
kmer_336694540.0	Contig_86
kmer_246059991.0	Contig_86
kmer_510414906.0	Contig_86
kmer_384311154.0	Contig_86
kmer_513565897.0	Contig_86
kmer_260243556.0	Contig_86
kmer_149766014.0	Contig_86
kmer_351527622.0	Contig_86
kmer_405415457.0	Contig_86
kmer_71086361.0	Contig_86
kmer_165735821.0	Contig_86
kmer_390532135.0	Contig_86
kmer_395858031.0	Contig_86
kmer_483633057.0	Contig_86
kmer_90965794.0	Contig_86
kmer_105342785.0	Contig_86
kmer_47041987.0	Contig_86
kmer_11070736.0	Contig_86
kmer_121658717.0	Contig_87
kmer_283137271.0	Contig_87
kmer_526369089.0	Contig_87
kmer_393932410.0	Contig_87
kmer_443879100.0	Contig_87
kmer_451848355.0	Contig_87
kmer_449431676.0	Contig_87
kmer_387694635.0	Contig_87
kmer_314636045.0	Contig_87
kmer_198234156.0	Contig_87
kmer_393934977.0	Contig_87
kmer_349160573.0	Contig_87
kmer_340220823.0	Contig_87
kmer_17044586.0	Contig_87
kmer_36556523.0	Contig_87
kmer_83635660.0	Contig_87
kmer_46034867.0	Contig_87
kmer_403295361.0	Contig_87
kmer_437368147.0	Contig_87
kmer_248137721.0	Contig_87
kmer_432881684.0	Contig_87
kmer_333283266.0	Contig_87
kmer_309546072.0	Contig_87
kmer_173556396.0	Contig_87
kmer_406416544.0	Contig_87
kmer_79745206.0	Contig_87
kmer_164996367.0	Contig_87
kmer_70788736.0	Contig_87
kmer_31447076.0	Contig_87
kmer_309591143.0	Contig_87
kmer_173805243.0	Contig_87
kmer_344986772.0	Contig_87
kmer_84068020.0	Contig_87
kmer_198610624.0	Contig_87
kmer_452637389.0	Contig_87
kmer_245664780.0	Contig_87
kmer_115777236.0	Contig_88
kmer_201365193.0	Contig_88
kmer_315225468.0	Contig_88
kmer_429941621.0	Contig_88
kmer_357741889.0	Contig_88
kmer_341963987.0	Contig_88
kmer_425679303.0	Contig_88
kmer_287550108.0	Contig_88
kmer_21729849.0	Contig_88
kmer_47046087.0	Contig_88
kmer_105349795.0	Contig_88
kmer_247182638.0	Contig_88
kmer_348061382.0	Contig_88
kmer_396016426.0	Contig_88
kmer_464719450.0	Contig_88
kmer_519939512.0	Contig_88
kmer_469481548.0	Contig_88
kmer_55938224.0	Contig_88
kmer_124176002.0	Contig_88
kmer_135056832.0	Contig_88
kmer_28939734.0	Contig_88
kmer_64398039.0	Contig_88
kmer_148253709.0	Contig_88
kmer_194650282.0	Contig_88
kmer_386309338.0	Contig_88
kmer_227517418.0	Contig_88
kmer_438249901.0	Contig_88
kmer_363327383.0	Contig_88
kmer_265498611.0	Contig_88
kmer_113601674.0	Contig_88
kmer_299697211.0	Contig_88
kmer_142812832.0	Contig_88
kmer_334150325.0	Contig_88
kmer_314023830.0	Contig_88
kmer_195191720.0	Contig_88
kmer_438657803.0	Contig_88
kmer_234379832.0	Contig_89
kmer_498321383.0	Contig_89
kmer_260802933.0	Contig_89
kmer_277237906.0	Contig_89
kmer_474741179.0	Contig_89
kmer_236285782.0	Contig_89
kmer_495978483.0	Contig_89
kmer_231670980.0	Contig_89
kmer_408048503.0	Contig_89
kmer_97857805.0	Contig_89
kmer_228882251.0	Contig_89
kmer_493800910.0	Contig_89
kmer_215849362.0	Contig_89
kmer_421243154.0	Contig_89
kmer_29550466.0	Contig_89
kmer_65928364.0	Contig_89
kmer_152404044.0	Contig_89
kmer_358350424.0	Contig_89
kmer_432435779.0	Contig_89
kmer_330843665.0	Contig_89
kmer_297125207.0	Contig_89
kmer_92431284.0	Contig_89
kmer_216880816.0	Contig_89
kmer_479976131.0	Contig_89
kmer_43694395.0	Contig_89
kmer_98598048.0	Contig_89
kmer_230915044.0	Contig_89
kmer_495419287.0	Contig_89
kmer_231192297.0	Contig_89
kmer_495629293.0	Contig_89
kmer_233103001.0	Contig_89
kmer_265665131.0	Contig_89
kmer_113684855.0	Contig_89
kmer_485463825.0	Contig_89
kmer_373397234.0	Contig_89
kmer_375871701.0	Contig_90
kmer_440455935.0	Contig_90
kmer_505608524.0	Contig_90
kmer_334638863.0	Contig_90
kmer_272608899.0	Contig_90
kmer_209786515.0	Contig_90
kmer_470705688.0	Contig_90
kmer_522777805.0	Contig_90
kmer_277229330.0	Contig_90
kmer_101791077.0	Contig_90
kmer_238204225.0	Contig_90
kmer_502103281.0	Contig_90
kmer_296305567.0	Contig_90
kmer_85275568.0	Contig_90
kmer_201586227.0	Contig_90
kmer_340273540.0	Contig_90
kmer_145205921.0	Contig_90
kmer_14608374.0	Contig_90
kmer_30535926.0	Contig_90
kmer_68481825.0	Contig_90
kmer_159067247.0	Contig_90
kmer_192538596.0	Contig_90
kmer_81627971.0	Contig_90
kmer_184348850.0	Contig_90
kmer_173658399.0	Contig_90
kmer_297118341.0	Contig_90
kmer_92357047.0	Contig_90
kmer_142478483.0	Contig_90
kmer_479817654.0	Contig_90
kmer_42037074.0	Contig_90
kmer_95250102.0	Contig_90
kmer_222453484.0	Contig_90
kmer_486698871.0	Contig_90
kmer_127294528.0	Contig_90
kmer_296184338.0	Contig_90
kmer_284738820.0	Contig_91
kmer_508419213.0	Contig_91
kmer_526056197.0	Contig_91
kmer_269524471.0	Contig_91
kmer_499249565.0	Contig_91
kmer_524696041.0	Contig_91
kmer_513302748.0	Contig_91
kmer_410088751.0	Contig_91
kmer_124157607.0	Contig_91
kmer_288408365.0	Contig_91
kmer_28592555.0	Contig_91
kmer_63459783.0	Contig_91
kmer_145306815.0	Contig_91
kmer_264861878.0	Contig_91
kmer_350726688.0	Contig_91
kmer_234821421.0	Contig_91
kmer_30901107.0	Contig_91
kmer_69352749.0	Contig_91
kmer_161242405.0	Contig_91
kmer_380017430.0	Contig_91
kmer_191954448.0	Contig_91
kmer_338777826.0	Contig_91
kmer_340773522.0	Contig_91
kmer_352014423.0	Contig_91
kmer_368886404.0	Contig_91
kmer_91204760.0	Contig_91
kmer_214781198.0	Contig_91
kmer_477536909.0	Contig_91
kmer_16655332.0	Contig_91
kmer_35581626.0	Contig_91
kmer_81183971.0	Contig_91
kmer_191350193.0	Contig_91
kmer_439999636.0	Contig_91
kmer_373147421.0	Contig_91
kmer_484379394.0	Contig_91
kmer_85201114.0	Contig_92
kmer_37166274.0	Contig_92
kmer_17284531.0	Contig_92
kmer_8896073.0	Contig_92
kmer_5170346.0	Contig_92
kmer_3346163.0	Contig_92
kmer_354225901.0	Contig_92
kmer_416322425.0	Contig_92
kmer_187580052.0	Contig_92
kmer_433162629.0	Contig_92
kmer_334759837.0	Contig_92
kmer_156970934.0	Contig_92
kmer_67588415.0	Contig_92
kmer_476303220.0	Contig_92
kmer_3056983.0	Contig_92
kmer_4604583.0	Contig_92
kmer_7585352.0	Contig_92
kmer_14026158.0	Contig_92
kmer_29067171.0	Contig_92
kmer_64708218.0	Contig_92
kmer_149228520.0	Contig_92
kmer_350191248.0	Contig_92
kmer_164468324.0	Contig_92
kmer_70577063.0	Contig_92
kmer_405371057.0	Contig_92
kmer_512696044.0	Contig_92
kmer_466485025.0	Contig_92
kmer_206944345.0	Contig_92
kmer_87663560.0	Contig_92
kmer_407278968.0	Contig_92
kmer_30099683.0	Contig_92
kmer_67482615.0	Contig_92
kmer_156665560.0	Contig_92
kmer_334141839.0	Contig_92
kmer_471199177.0	Contig_92
kmer_393477150.0	Contig_93
kmer_315929567.0	Contig_93
kmer_205669481.0	Contig_93
kmer_464531999.0	Contig_93
kmer_506131225.0	Contig_93
kmer_340022293.0	Contig_93
kmer_167295742.0	Contig_93
kmer_308532919.0	Contig_93
kmer_428785929.0	Contig_93
kmer_455404857.0	Contig_93
kmer_385487238.0	Contig_93
kmer_507432752.0	Contig_93
kmer_353731295.0	Contig_93
kmer_206501307.0	Contig_93
kmer_87462627.0	Contig_93
kmer_393001892.0	Contig_93
kmer_446017430.0	Contig_93
kmer_194905976.0	Contig_93
kmer_313979324.0	Contig_93
kmer_340696131.0	Contig_93
kmer_239586325.0	Contig_93
kmer_405967368.0	Contig_93
kmer_75919674.0	Contig_93
kmer_177619632.0	Contig_93
kmer_414774153.0	Contig_93
kmer_174011448.0	Contig_93
kmer_407314550.0	Contig_93
kmer_87996299.0	Contig_93
kmer_207694205.0	Contig_93
kmer_444680269.0	Contig_93
kmer_515508108.0	Contig_93
kmer_429058577.0	Contig_93
kmer_310205227.0	Contig_93
kmer_177209791.0	Contig_93
kmer_414064240.0	Contig_93
kmer_263427995.0	Contig_94
kmer_494117999.0	Contig_94
kmer_219109449.0	Contig_94
kmer_345870043.0	Contig_94
kmer_78572883.0	Contig_94
kmer_184295610.0	Contig_94
kmer_393125731.0	Contig_94
kmer_167001313.0	Contig_94
kmer_86464985.0	Contig_94
kmer_132220480.0	Contig_94
kmer_302434732.0	Contig_94
kmer_427903696.0	Contig_94
kmer_239385563.0	Contig_94
kmer_503486055.0	Contig_94
kmer_311477830.0	Contig_94
kmer_184556252.0	Contig_94
kmer_427489892.0	Contig_94
kmer_274515111.0	Contig_94
kmer_112340756.0	Contig_94
kmer_263026081.0	Contig_94
kmer_160036091.0	Contig_94
kmer_484175055.0	Contig_94
kmer_97226824.0	Contig_94
kmer_227529803.0	Contig_94
kmer_443391693.0	Contig_94
kmer_194917882.0	Contig_94
kmer_446037883.0	Contig_94
kmer_255667979.0	Contig_94
kmer_88613992.0	Contig_94
kmer_209106251.0	Contig_94
kmer_128507496.0	Contig_94
kmer_486830146.0	Contig_94
kmer_373728893.0	Contig_94
kmer_440099730.0	Contig_94
kmer_426350545.0	Contig_94
kmer_446569737.0	Contig_95
kmer_509273428.0	Contig_95
kmer_373054306.0	Contig_95
kmer_483870712.0	Contig_95
kmer_93786856.0	Contig_95
kmer_219622748.0	Contig_95
kmer_483354134.0	Contig_95
kmer_87540004.0	Contig_95
kmer_206689870.0	Contig_95
kmer_398620396.0	Contig_95
kmer_511483183.0	Contig_95
kmer_395602476.0	Contig_95
kmer_527624961.0	Contig_95
kmer_397403778.0	Contig_95
kmer_349826673.0	Contig_95
kmer_149080769.0	Contig_95
kmer_64658678.0	Contig_95
kmer_29046281.0	Contig_95
kmer_14017419.0	Contig_95
kmer_258621501.0	Contig_95
kmer_445006308.0	Contig_95
kmer_194313389.0	Contig_95
kmer_313877885.0	Contig_95
kmer_134127325.0	Contig_95
kmer_59757704.0	Contig_95
kmer_177379122.0	Contig_95
kmer_414401742.0	Contig_95
kmer_170689256.0	Contig_95
kmer_400637656.0	Contig_95
kmer_15491105.0	Contig_95
kmer_32568860.0	Contig_95
kmer_73418590.0	Contig_95
kmer_171664441.0	Contig_95
kmer_402581650.0	Contig_95
kmer_37155046.0	Contig_95
kmer_371392558.0	Contig_96
kmer_157198892.0	Contig_96
kmer_67675657.0	Contig_96
kmer_142697554.0	Contig_96
kmer_333836181.0	Contig_96
kmer_312463111.0	Contig_96
kmer_188441475.0	Contig_96
kmer_434892101.0	Contig_96
kmer_344085975.0	Contig_96
kmer_367405067.0	Contig_96
kmer_398766176.0	Contig_96
kmer_350078647.0	Contig_96
kmer_149182532.0	Contig_96
kmer_305542190.0	Contig_96
kmer_332463503.0	Contig_96
kmer_142150900.0	Contig_96
kmer_3085566.0	Contig_96
kmer_4662425.0	Contig_96
kmer_7732343.0	Contig_96
kmer_14420262.0	Contig_96
kmer_30115124.0	Contig_96
kmer_67519870.0	Contig_96
kmer_156771671.0	Contig_96
kmer_251011111.0	Contig_96
kmer_422418691.0	Contig_96
kmer_181838086.0	Contig_96
kmer_491368992.0	Contig_96
kmer_226772869.0	Contig_96
kmer_96896162.0	Contig_96
kmer_42848895.0	Contig_96
kmer_17235306.0	Contig_96
kmer_37046554.0	Contig_96
kmer_84907829.0	Contig_96
kmer_200733187.0	Contig_96
kmer_456254450.0	Contig_96
kmer_108327565.0	Contig_97
kmer_460252513.0	Contig_97
kmer_489624713.0	Contig_97
kmer_160250760.0	Contig_97
kmer_377847008.0	Contig_97
kmer_501398772.0	Contig_97
kmer_289034876.0	Contig_97
kmer_33300969.0	Contig_97
kmer_75227312.0	Contig_97
kmer_175874448.0	Contig_97
kmer_411221848.0	Contig_97
kmer_138159677.0	Contig_97
kmer_322840133.0	Contig_97
kmer_246171421.0	Contig_97
kmer_389816680.0	Contig_97
kmer_165377070.0	Contig_97
kmer_70938505.0	Contig_97
kmer_294422828.0	Contig_97
kmer_312063248.0	Contig_97
kmer_186769590.0	Contig_97
kmer_392278777.0	Contig_97
kmer_166640977.0	Contig_97
kmer_71414133.0	Contig_97
kmer_405441906.0	Contig_97
kmer_483725868.0	Contig_97
kmer_92067058.0	Contig_97
kmer_216252979.0	Contig_97
kmer_479257989.0	Contig_97
kmer_36051978.0	Contig_97
kmer_82331424.0	Contig_97
kmer_194412674.0	Contig_97
kmer_445180919.0	Contig_97
kmer_401647295.0	Contig_97
kmer_27255568.0	Contig_97
kmer_60166285.0	Contig_97
kmer_125828516.0	Contig_98
kmer_301236307.0	Contig_98
kmer_8116434.0	Contig_98
kmer_15359622.0	Contig_98
kmer_32290909.0	Contig_98
kmer_72819531.0	Contig_98
kmer_170370623.0	Contig_98
kmer_400015207.0	Contig_98
kmer_8293171.0	Contig_98
kmer_15751128.0	Contig_98
kmer_33179044.0	Contig_98
kmer_74923405.0	Contig_98
kmer_175086188.0	Contig_98
kmer_204823924.0	Contig_98
kmer_117667184.0	Contig_98
kmer_274328712.0	Contig_98
kmer_357760562.0	Contig_98
kmer_507821902.0	Contig_98
kmer_380984032.0	Contig_98
kmer_510088060.0	Contig_98
kmer_473637443.0	Contig_98
kmer_527687398.0	Contig_98
kmer_278910574.0	Contig_98
kmer_468681423.0	Contig_98
